SKU,Product_Name,Parent,Category,Sub_Category,Phone_Model,Base_units_per_mo,ASP,Oct_units,Oct_gross_rev,Nov_units,Nov_gross_rev,COGS,Oct_COGS_value,Oct_margin,Oct_margin_%,Mapped,Sold_in_Sep_HPS,In_inventory_7Sep,In_team_plan,event_dependent,lifecycle
STRD-3-0-DO-NOT-TOUC-AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-DASH-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-DARJ-TOY-TRAP-AP-IPH16,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-DAF-PNK-DOB-SS-GLS26PLS,DailyObjects Daf-Pnk Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Plus,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MISMA-AP-IPH16PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MINI-CAMC-DOB-AP-IPH15PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEOW-TOGE-AP-IPH14PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOO-MATC-DOB-AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-K3-THE-DRI-SAG-AP-IPH15PROMAX,DailyObjects K3 The Drift Saga Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-K3-FULL-THRO-AP-IPH16E,,STRD-3-0-K3-FULL-THRO-AP-IPH16E,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-K3-FULL-THRO-AP-IPH15PROMAX,DailyObjects K3 Full Throttle Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-K3-RACE-PRI-SS-GLS26ULTRA,DailyObjects K3 Racer’s Pride Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-THE-TINS-KNOT-AP-IPH14PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-K3-THE-DRI-SAG-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-DASH-AP-IPH16PRO,DailyObjects Dash Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-DASH-AP-IPH15PRO,DailyObjects Dash Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MUMB-SEA-LINP-AP-IPH15,DailyObjects Mumbai Sea Link Postcard Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MUMB-CITY-TAG-SS-GLS26ULTRA,DailyObjects Mumbai City Tag Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MUMB-CITY-TAG-AP-IPH16PRO,DailyObjects Mumbai City Tag Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOTH-MYST-AP-IPH15,DailyObjects Moth Myst Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-MOTH-MYST-AP-IPH16PLS,DailyObjects Moth Myst Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Plus,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NEON-HEAR-SS-GLS26ULTRA,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-CHAN-OPE-HANP-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MNKY-SHDR-TWT-AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ELAS-DOB-AP-IPH16,DailyObjects Elastic Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-K3-THE-DRI-SAG-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CRUN-DOB-AP-IPH15,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-COTTO-BALL-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COLO-JUMP-DOB-SS-GLS26,DailyObjects Colourblock Jumper Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COLO-JUMP-DOB-AP-IPH16PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KRIS-SWIN-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KOLK-CITY-TAG-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KOLK-CITY-TAG-AP-IPH15PROMAX,DailyObjects Kolkata City Tag Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KOLK-CITY-TAG-AP-IPH15PRO,DailyObjects Kolkata City Tag Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KOLK-CITY-TAG-AP-IPH15,DailyObjects Kolkata City Tag Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-MAID-WITH-OFF-AP-IPH15PRO,DailyObjects Maids with Offerings Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAID-WITH-OFF-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAID-WITH-OFF-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-DASH-AP-IPH15,DailyObjects Dash Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-COLO-JUMP-DOB-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COLO-JUMP-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CLUB-DOB-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-WATC-DOG-AP-IPH16E,,STRD-3-0-WATC-DOG-AP-IPH16E,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOTH-MYST-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAZE-WHIT-DOB-AP-IPH15PRO,DailyObjects Maze White Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-MAZE-WHIT-DOB-AP-IPH15,DailyObjects Maze White Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAKE-RITU-DOB-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MISMA-AP-IPH15,DailyObjects Mismatch Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-MISMA-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-WATC-DOG-AP-IPH15PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAID-WITH-OFF-AP-IPH16PRO,DailyObjects Maids with Offerings Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAZE-WHIT-DOB-AP-IPH15PROMAX,DailyObjects Maze White Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-SIESTA--AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-SIESTA--AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-WEAP-OF-CHO-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-WHT-BIRD-AP-IPH16,DailyObjects White Bird Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-WHT-BIRD-AP-IPH15,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-WATC-DOG-SS-GLS26ULTRA,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-WE-THE-HUST-CUL-SS-GLS26,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-AMRI-GOL-TEMP-AP-IPH16PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ALWA-CHIC-DOB-AP-IPH15PRO,DailyObjects Always Chic Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-2-0-DOS-MATC-DOB-AP-IPH17E,DailyObjects Dost Matchbox Stride 2.0 MagSafe Case Cover For iPhone 17e,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17e,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ROS-MATC-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-X-E-12-DOB-AP-IPH15,DailyObjects X Æ A-12 Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SIESTA--AP-IPH16PROMAX,Siesta Stride 3.0 MagSafe Case Cover For iPhone 16 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SIESTA--AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-2-0-MYSO-PALPST-AP-IPH17E,,Stride 2.0,Cases And Sleeves,Cases And Sleeves,iPhone 17,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KRIS-SWIN-DOB-AP-IPH16PROMAX,DailyObjects Krishna Swings Stride 3.0 MagSafe Case Cover For iPhone 16 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-COPI-DOB-AP-IPH15,DailyObjects Coping Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-COPI-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KOCH-CITY-TAG-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-KIXE-DISP-AP-IPH16,DailyObjects Kixel Dispenser Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-KIXE-DISP-AP-IPH15PRO,DailyObjects Kixel Dispenser Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,True,Continue (active Jul/Aug26)
STRD-3-0-KIXE-DISP-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-KIXE-ARCA-3-0-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-LEO-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-SHOP-CARD-DOB-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BANDI-AP-IPH16PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ROCO-SS-GLS26ULTRA,DailyObjects Roco Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-ROCO-AP-IPH15,DailyObjects Roco Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-ROCO-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ADVE-OUT-DOB-AP-IPH15PROMAX,DailyObjects Adventure Out Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-ADVE-OUT-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-2-0-YOUR-AIRN-DOB-AP-IPH17E,,Stride 2.0,Cases And Sleeves,Cases And Sleeves,iPhone 17,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-BANDI-AP-IPH14PROMAX,,STRD-3-0-BANDI-AP-IPH14PROMAX,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BAD-GUY-DOB-SS-GLS26ULTRA,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-HOT-PSYC-DOB-SS-GLS26,,STRD-3-0-HOT-PSYC-DOB-SS-GLS26,Cases And Sleeves,Cases And Sleeves,,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-HYDE-CITY-TAG-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-HYDE-CHAPST-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SIESTA--AP-IPH16,Siesta Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SUPE-DOG-AP-IPH15,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SUPE-DOG-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-SUND-DOB-AP-IPH15,DailyObjects Sundaying Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-SUND-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-WE-THE-HUST-CUL-AP-IPH15PRO,DailyObjects We The Hustle Cultre Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-ADVE-OUT-DOB-AP-IPH16PROMAX,DailyObjects Adventure Out Stride 3.0 MagSafe Case Cover For iPhone 16 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-2-0-JAIP-CITY-TAG-AP-IPH17E,,Stride 2.0,Cases And Sleeves,Cases And Sleeves,iPhone 17,1.0,899.0,2,1158.2025598762186,2,963.2266472925204,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
