SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet,COGS,Product_Name,Phone_Model,Sub_Category,Brand,sep_hps_gross,oct_cogs_value,nov_cogs_value,oct_margin,oct_margin_pct,lifecycle,event_ratio,event_dependent
STRD-3-0-NOIS-VHS-DOB-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOIS-VHS-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False,,,iPhone 15,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOST-BRB-DOB-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,iPhone 13,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOST-BRB-DOB-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOST-BRB-DOB-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,False,True,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOST-BRB-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 15,iPhone 15,Designer Cases,Apple,4792.0,,,,,Continue (active Jul/Aug26),2.6651835372636263,False
STRD-3-0-NOST-BRB-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,2995.0,,,,,Continue (active Jul/Aug26),6.662958843159066,True
STRD-3-0-NOST-BRB-DOB-AP-IPH16,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,2,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,True,False,False,,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 16,iPhone 16,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),0.8883945124212087,False
STRD-3-0-NOST-BRB-DOB-AP-IPH16E,STRD-3-0-NOST-BRB-DOB-AP-IPH16E,Cases And Sleeves,1798.0,2.0,1.0,2,False,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOST-BRB-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,iPhone 16 Plus,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-NOST-BRB-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),0.8883945124212087,False
STRD-3-0-NOST-BRB-DOB-SS-GLS26,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Galaxy S26,Designer Cases,Samsung,499.0,,,,,Continue (active Jul/Aug26),1.110122358175751,False
STRD-3-0-NOST-BRB-DOB-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,799.0,1.0,0.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,True,True,False,,DailyObjects Nostalgia BRB Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Galaxy S26 Ultra,Designer Cases,Samsung,998.0,,,,,Continue (active Jul/Aug26),2.4981226533166456,False
STRD-3-0-NOT-TODA-DOB-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 15,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-AP-IPH13,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,2,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,False,False,False,,,iPhone 13,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 13,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,True,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,4495.0,5.0,5.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False,,DailyObjects Not Today Stride 3.0 MagSafe Case Cover For iPhone 15,iPhone 15,Designer Cases,Apple,5990.0,,,,,Continue (active Jul/Aug26),2.6651835372636263,False
STRD-3-0-NOT-TODA-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Not Today Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,2995.0,,,,,Continue (active Jul/Aug26),6.662958843159066,True
STRD-3-0-NOT-TODA-DOB-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Not Today Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,iPhone 15 Pro Max,Designer Cases,Apple,2396.0,,,,,Continue (active Jul/Aug26),5.330367074527253,True
STRD-3-0-NOT-TODA-DOB-AP-IPH16,Stride 3.0,Cases And Sleeves,1898.0,2.0,1.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False,,DailyObjects Not Today Stride 3.0 MagSafe Case Cover For iPhone 16,iPhone 16,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),1.262381454162276,False
STRD-3-0-NOT-TODA-DOB-AP-IPH16E,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-NOT-TODA-DOB-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Not Today Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Galaxy S26 Ultra,Designer Cases,Samsung,998.0,,,,,Continue (active Jul/Aug26),2.220244716351502,False
STRD-3-0-OCHR-WAVE-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Ochre Waves Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-OCHR-WAVE-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Ochre Waves Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-OCHR-WAVE-DOB-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OFFL-DOB-AP-IPH14,STRD-3-0-OFFL-DOB-AP-IPH14,Cases And Sleeves,1798.0,2.0,2.0,2,False,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OFFL-DOB-AP-IPH14PRO,STRD-3-0-OFFL-DOB-AP-IPH14PRO,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OFFL-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Offline Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,2396.0,,,,,Continue (active Jul/Aug26),5.330367074527253,True
STRD-3-0-OFFL-DOB-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 15,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OFFL-DOB-AP-IPH16E,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Offline Stride 3.0 MagSafe Case Cover For iPhone 16e,iPhone 16e,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-OFFL-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False,,DailyObjects Offline Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,iPhone 16 Plus,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),1.262381454162276,False
STRD-3-0-OFFL-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Offline Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),2.6651835372636263,False
STRD-3-0-OFFL-DOB-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OFFL-DOB-SS-GLS26,Stride 3.0,Cases And Sleeves,1698.0,2.0,1.0,2,True,849.0,1.0,849.0,34345120.5,1.2883232034218228,1.0714423217936824,1093.7863997051277,909.6545312028364,2,2,True,False,False,,DailyObjects Offline Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Galaxy S26,Designer Cases,Samsung,499.0,,,,,Continue (active Jul/Aug26),0.5877502944640753,False
STRD-3-0-OFFL-DOB-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Offline Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Galaxy S26 Ultra,Designer Cases,Samsung,499.0,,,,,Continue (active Jul/Aug26),1.110122358175751,False
STRD-3-0-OVERSRS-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OVERSRS-AP-IPH14PRO,STRD-3-0-OVERSRS-AP-IPH14PRO,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OVERSRS-AP-IPH15,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False,,DailyObjects Overseers Stride 3.0 MagSafe Case Cover for iPhone 15,iPhone 15,Designer Cases,Apple,1797.0,,,,,Continue (active Jul/Aug26),1.9988876529477198,False
STRD-3-0-OVERSRS-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False,,,iPhone 15,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OVERSRS-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Overseers Stride 3.0 MagSafe Case Cover for iPhone 16,iPhone 16,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),2.6651835372636263,False
STRD-3-0-OVERSRS-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-OVERSRS-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PACE-HIT-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PACE-HIT-AP-IPH14PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PACE-HIT-SS-GLS26,STRD-3-0-PACE-HIT-SS-GLS26,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAPE-TRAI-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAPE-TRAI-AP-IPH16,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False,,DailyObjects Paper Trail Stride 3.0 MagSafe Case Cover For iPhone 16,iPhone 16,Designer Cases,Apple,1797.0,,,,,Continue (active Jul/Aug26),1.9988876529477198,False
STRD-3-0-PAPE-TRAI-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAPE-TRAI-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PATN-CITY-TAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Patna City Tag Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-PAW-ANG-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-ANG-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-ANG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-CODE-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,iPhone 15,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-CODE-AP-IPH13,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,True,False,,,iPhone 13,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-CODE-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,2.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-CODE-AP-IPH15,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False,,DailyObjects Paw Code Stride 3.0 MagSafe Case Cover For iPhone 15,iPhone 15,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-3-0-PAW-CODE-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,False,False,,DailyObjects Paw Code Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,1797.0,,,,,Continue (active Jul/Aug26),0.9994438264738599,False
STRD-3-0-PAW-CODE-AP-IPH16,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,False,False,,DailyObjects Paw Code Stride 3.0 MagSafe Case Cover For iPhone 16,iPhone 16,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),0.3331479421579533,False
STRD-3-0-PAW-CODE-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,1.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,True,False,False,,DailyObjects Paw Code Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,iPhone 16 Pro,Designer Cases,Apple,2396.0,,,,,Continue (active Jul/Aug26),1.7767890248424174,False
STRD-3-0-PAW-CODE-SS-GLS26,Stride 3.0,Cases And Sleeves,4395.0,5.0,3.0,5,True,2197.5,2.5,879.0,34345120.5,1.2883232034218228,1.0714423217936824,2831.090239519456,2354.494502141617,4,3,True,True,False,,DailyObjects Paw Code Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Galaxy S26,Designer Cases,Samsung,1996.0,,,,,Continue (active Jul/Aug26),0.9083048919226394,False
STRD-3-0-PAW-CODE-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False,,DailyObjects Paw Code Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Galaxy S26 Ultra,Designer Cases,Samsung,998.0,,,,,Continue (active Jul/Aug26),0.4440489432703003,False
STRD-3-0-PAW-TER-TWIN-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 14,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PAW-TER-TWIN-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PISCES-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Pisces Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,iPhone 15 Pro,Designer Cases,Apple,1797.0,,,,,Continue (active Jul/Aug26),3.9977753058954395,True
STRD-3-0-PISCES-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False,,,iPhone 16,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-3-0-PISCES-DOB-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Pisces Stride 3.0 MagSafe Case Cover For iPhone 16 Pro Max,iPhone 16 Pro Max,Designer Cases,Apple,999.0,,,,,Continue (active Jul/Aug26),2.2224694104560623,False
